0.7086264118265756,0.7064732434319043,0.7113701053711804,0.9997532876208629
0.7091273175963607,0.7067230616809184,0.7111230224202993,0.9994902614053572
0.6346947930439488,0.6238645331688382,0.6130885434185124,0.7790063699607875
0.7414865357654862,0.7393288594659617,0.7431208782657088,0.9994608309810394
0.30328428979037547,0.28783717475574017,0.292018656264057,0.43562255776048386
0.29509435988766497,0.30166832872321725,0.32237671342621765,0.30635040654374934
0.5207870698400201,0.5170334865364125,0.5001661079686985,0.49780926146175375
0.65523778581808,0.6633575695408095,0.6585283645261899,0.9225919332792524
0.7761387128633105,0.7869900883170495,0.7785460955202907,0.9225919332792524
0.40990504325764876,0.40525865318403964,0.39975254291548995,0.3632351049549345
0.12967479849346822,0.11548939878863335,0.1096466573216051,0.14571522229113051
0.7517338660582747,0.7608588351822015,0.7437292934622799,0.9167662250742036
0.444310321077821,0.42666257083459824,0.43375807251326653,0.4400389300488001
0.7127908958219237,0.7226049938839677,0.7211033975328597,0.925831999944935
0.5711881595479509,0.5712609209128433,0.5511364202721181,0.6345840366372016
0.2988125144125342,0.293041373388119,0.29232215166228676,0.36313845776111264
0.5519378098313046,0.5483070711608351,0.5630711031460208,0.8651199275872271
0.09259477014937217,0.08382498341460212,0.10282474971328955,0.09385731715192155
0.2789902922302582,0.27301052441488993,0.2810081089542503,0.22906817482076627
0.8705287901738815,0.8695602213587094,0.8713020898450164,0.9995275125875288
0.6441840747301989,0.6413988233231778,0.6472387135175973,0.9996855156664549
0.526676556688832,0.5185347431630349,0.5042368892277734,0.7736499603579049
0.2263215382864798,0.20898977996151047,0.1989254822505045,0.14844492696324282
0.30691455202663287,0.3069463836435065,0.32270183203803315,0.5848353348199125
0.32311625830853896,0.31780242682569276,0.31181069712735376,0.4978761826153455
0.44967574794316034,0.43295256608283983,0.42744188312101233,0.4327617167927311
0.620156565747612,0.6198942368686098,0.5947491109177843,0.6334288257162257
0.6579060959300572,0.6655964568293461,0.6562786882167119,0.9195470593072005
0.3145185815105488,0.308991749238959,0.3077514670594392,0.3632351049549345
0.2769779663866321,0.2724125927759833,0.2816042440006453,0.229556511942439
0.8494866315127236,0.8589768857313893,0.8282567196942242,0.9113530234888497
0.15164597516995512,0.14258158671038373,0.16036099656349384,0.09328473618645497
0.1517319884851895,0.13914749324766212,0.1263685305746896,0.1422937113467503
0.44055161845795965,0.4369692244446366,0.4252060090652268,0.4982031880011253
0.6084401403548978,0.6030055587849853,0.5802853788618174,0.7710509538727695
0.33574352717227784,0.34585765083643993,0.33350627755656465,0.2887682746556951
0.07663366878597389,0.06754369046416078,0.08589318767308736,0.09348784616685449
0.8647759993262815,0.8638974715908955,0.8768726819333688,0.8651199275872271
0.12601392241832607,0.11721347814862298,0.13588465621321366,0.09367887900305241
0.20681093731870673,0.20012520821761526,0.20991831232560187,0.22902613036480554
0.28395336975771057,0.29075740831564484,0.3056770936660544,0.30314225358540725
0.37686546607906934,0.3630446265353606,0.3918811476220287,0.45208285141692306
0.5231620062746044,0.5203511174267756,0.5338247969625803,0.864238667752529
0.30608690521141557,0.3042949487473906,0.3252825353227224,0.5888847340857761
0.7089655167940128,0.7066437146906603,0.7112015164717829,0.9995725251515616
0.37823151456857174,0.37322961012025613,0.3690245199706977,0.3631831436769982
0.938866767509457,0.9508029102395777,0.919196143630419,0.9132226508514264
0.4234912794833685,0.4063680401874782,0.4189517030084324,0.4429611922135931
0.34352403588031644,0.3377235663270539,0.33064826065724995,0.4978693531608096
0.03325623548032983,0.029733882892346436,0.017369555276495044,0.0
0.3845796090032828,0.38182215188125257,0.37143627783495975,0.6341644282557132
0.9998879507999764,0.999945944494321,0.9993305864734641,0.9994608309810392
